timestamp_utc,model,status,prompt_chars,prompt_tokens,completion_tokens,total_tokens,latency_ms,response_chars,estimated_cost_usd,error
2026-07-12T21:27:19Z,gpt-4.1-mini-2025-04-14,ok,2800,1060,110,1170,1577.77,445,0.0006,
2026-07-12T21:27:20Z,gpt-4.1-mini-2025-04-14,ok,1272,472,85,557,1540.25,364,0.0003248,
2026-07-12T21:27:20Z,gpt-4.1-mini-2025-04-14,ok,5936,1334,127,1461,1657.77,584,0.0007368,
2026-07-12T21:27:22Z,gpt-4.1-mini-2025-04-14,ok,1355,415,89,504,1294.82,371,0.0003084,
2026-07-12T21:27:22Z,gpt-4.1-mini-2025-04-14,ok,4156,1002,88,1090,1497.05,399,0.0005416,
2026-07-12T21:27:23Z,gpt-4.1-mini-2025-04-14,ok,1257,474,106,580,1496.14,428,0.0003592,
2026-07-12T21:27:24Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,291,95,386,1623.59,411,0.0002684,
2026-07-12T21:27:24Z,gpt-4.1-mini-2025-04-14,ok,1845,629,77,706,1273.02,325,0.0003748,
2026-07-12T21:27:25Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,350,82,432,1606.97,345,0.0002712,
2026-07-12T21:27:26Z,gpt-4.1-mini-2025-04-14,ok,1474,508,91,599,1296.3,367,0.0003488,
2026-07-12T21:27:27Z,gpt-4.1-mini-2025-04-14,ok,1272,474,75,549,1335.38,314,0.0003096,
2026-07-12T21:27:27Z,gpt-4.1-mini-2025-04-14,ok,2163,805,116,921,1867.57,435,0.0005076,
2026-07-12T21:27:28Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,406,84,490,1216.62,331,0.0002968,
2026-07-12T21:27:29Z,gpt-4.1-mini-2025-04-14,ok,1427,492,99,591,1815.14,396,0.0003552,
2026-07-12T21:27:30Z,gpt-4.1-mini-2025-04-14,ok,2148,827,71,898,1391.85,291,0.0004444,
2026-07-12T21:27:31Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,325,100,425,1781.42,379,0.00029,
2026-07-12T21:27:31Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,328,75,403,1357.55,294,0.0002512,
2026-07-12T21:27:32Z,gpt-4.1-mini-2025-04-14,ok_infer,1251,321,117,438,1685.31,410,0.0003156,
2026-07-12T21:27:32Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,364,76,440,1289.22,360,0.0002672,
2026-07-12T21:27:34Z,gpt-4.1-mini-2025-04-14,ok,951,378,89,467,1475.52,267,0.0002936,
2026-07-12T21:27:35Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,330,89,419,2207.44,347,0.0002744,
2026-07-12T21:27:36Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,379,88,467,1476.84,344,0.0002924,
2026-07-12T21:27:36Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,360,147,507,2303.03,546,0.0003792,
2026-07-12T21:27:37Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,320,103,423,1223.03,428,0.0002928,
2026-07-12T21:27:37Z,gpt-4.1-mini-2025-04-14,ok,942,326,71,397,1244.75,234,0.000244,
2026-07-12T21:27:40Z,gpt-4.1-mini-2025-04-14,ok,941,324,64,388,2232.11,266,0.000232,
2026-07-12T21:27:40Z,gpt-4.1-mini-2025-04-14,ok,3466,1107,112,1219,2852.81,437,0.000622,
2026-07-12T21:27:41Z,gpt-4.1-mini-2025-04-14,ok,748,189,50,239,958.54,240,0.0001556,
2026-07-12T21:27:42Z,gpt-4.1-mini-2025-04-14,ok,4700,1097,107,1204,1638.76,467,0.00061,
2026-07-12T21:27:42Z,gpt-4.1-mini-2025-04-14,ok,1375,498,85,583,1358.28,353,0.0003352,
2026-07-12T21:27:43Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,285,54,339,1120.27,292,0.0002004,
2026-07-12T21:27:44Z,gpt-4.1-mini-2025-04-14,ok,1408,531,115,646,1885.81,403,0.0003964,
2026-07-12T21:27:45Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,282,64,346,1629.9,328,0.0002152,
2026-07-12T21:27:45Z,gpt-4.1-mini-2025-04-14,ok,1128,384,102,486,1424.14,434,0.0003168,
2026-07-12T21:27:46Z,gpt-4.1-mini-2025-04-14,ok,3085,633,84,717,1360.6,367,0.0003876,
2026-07-12T21:27:46Z,gpt-4.1-mini-2025-04-14,ok,1109,379,51,430,1027.17,208,0.0002332,
2026-07-12T21:27:48Z,gpt-4.1-mini-2025-04-14,ok,999,240,74,314,2312.8,370,0.0002144,
2026-07-12T21:27:48Z,gpt-4.1-mini-2025-04-14,ok,1294,485,114,599,1984.27,420,0.0003764,
2026-07-12T21:27:50Z,gpt-4.1-mini-2025-04-14,ok,967,352,84,436,1582.49,310,0.0002752,
2026-07-12T21:27:50Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,272,89,361,2142.67,342,0.0002512,
2026-07-12T21:27:52Z,gpt-4.1-mini-2025-04-14,ok,3691,951,119,1070,1731.16,535,0.0005708,
2026-07-12T21:27:52Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,293,75,368,1420.47,338,0.0002372,
2026-07-12T21:27:53Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,297,79,376,1441.87,375,0.0002452,
2026-07-12T21:27:53Z,gpt-4.1-mini-2025-04-14,ok,3747,965,124,1089,1702.37,587,0.0005844,
2026-07-12T21:27:55Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,324,67,391,1319.5,342,0.0002368,
2026-07-12T21:27:55Z,gpt-4.1-mini-2025-04-14,ok,3640,945,114,1059,1976.08,501,0.0005604,
2026-07-12T21:27:57Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,331,94,425,1940.01,415,0.0002828,
2026-07-12T21:27:57Z,gpt-4.1-mini-2025-04-14,ok,3638,945,96,1041,1511.54,435,0.0005316,
2026-07-12T21:27:59Z,gpt-4.1-mini-2025-04-14,ok,3759,966,89,1055,1825.58,404,0.0005288,
2026-07-12T21:27:59Z,gpt-4.1-mini-2025-04-14,ok,1457,552,117,669,2762.25,471,0.000408,
2026-07-12T21:28:00Z,gpt-4.1-mini-2025-04-14,ok,1735,531,87,618,1558.28,447,0.0003516,
2026-07-12T21:28:00Z,gpt-4.1-mini-2025-04-14,ok,1345,444,69,513,1070.78,283,0.000288,
2026-07-12T21:28:02Z,gpt-4.1-mini-2025-04-14,ok_infer,1259,376,102,478,1838.01,444,0.0003136,
2026-07-12T21:28:02Z,gpt-4.1-mini-2025-04-14,ok,2243,849,97,946,2074.45,391,0.0004948,
2026-07-12T21:28:04Z,gpt-4.1-mini-2025-04-14,ok,3948,1119,81,1200,1476.86,366,0.0005772,
2026-07-12T21:28:06Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,275,78,353,1756.96,383,0.0002348,
2026-07-12T21:28:08Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,312,121,433,1973.53,434,0.0003184,
2026-07-12T21:28:09Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,312,82,394,1742.75,331,0.000256,
2026-07-12T21:28:11Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,270,62,332,1269.98,331,0.0002072,
2026-07-12T21:28:13Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,296,100,396,1982.7,425,0.0002784,
2026-07-12T21:28:14Z,gpt-4.1-mini-2025-04-14,ok,2103,587,96,683,1537.65,420,0.0003884,
2026-07-12T21:28:16Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,308,83,391,1421.2,345,0.000256,
2026-07-12T21:28:17Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,378,84,462,1428.41,351,0.0002856,
2026-07-12T21:28:19Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,322,103,425,1727.7,445,0.0002936,
2026-07-12T21:28:20Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,278,129,407,1531.26,568,0.0003176,
2026-07-12T21:28:22Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,270,58,328,1214.65,306,0.0002008,
2026-07-12T21:28:23Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,324,78,402,1406.52,301,0.0002544,
2026-07-12T21:28:25Z,gpt-4.1-mini-2025-04-14,ok,1451,456,89,545,1793.11,323,0.0003248,
2026-07-12T21:28:26Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,306,98,404,1335.38,393,0.0002792,
2026-07-12T21:28:28Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,292,96,388,1727.83,416,0.0002704,
2026-07-12T21:28:29Z,gpt-4.1-mini-2025-04-14,ok,2286,641,77,718,1328.84,357,0.0003796,
2026-07-12T21:28:31Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,289,81,370,1653.35,319,0.0002452,
2026-07-12T21:28:32Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,286,77,363,1274.69,370,0.0002376,
2026-07-12T21:28:34Z,gpt-4.1-mini-2025-04-14,ok,1866,484,88,572,1720.6,419,0.0003344,
2026-07-12T21:28:36Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,323,95,418,1630.48,429,0.0002812,
2026-07-12T21:28:37Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,355,114,469,1630.53,519,0.0003244,
2026-07-12T21:28:39Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,321,101,422,1521.73,385,0.00029,
2026-07-12T21:28:40Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,329,80,409,1323.86,309,0.0002596,
2026-07-12T21:28:42Z,gpt-4.1-mini-2025-04-14,ok,1620,538,120,658,1935.22,541,0.0004072,
2026-07-12T21:28:45Z,gpt-4.1-mini-2025-04-14,ok,2683,940,91,1031,2652.81,404,0.0005216,
2026-07-12T21:28:47Z,gpt-4.1-mini-2025-04-14,ok,2345,858,94,952,1935.76,424,0.0004936,
2026-07-12T21:28:48Z,gpt-4.1-mini-2025-04-14,ok,2332,874,73,947,1456.36,305,0.0004664,
2026-07-12T21:28:50Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,369,82,451,1741.75,339,0.0002788,
2026-07-12T21:28:51Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,279,65,344,1332.46,362,0.0002156,
2026-07-12T21:28:53Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,288,91,379,1499.7,446,0.0002608,
2026-07-12T21:28:55Z,gpt-4.1-mini-2025-04-14,ok_infer,1216,309,116,425,1918.36,416,0.0003092,
2026-07-12T21:28:56Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,299,74,373,1313.92,307,0.000238,
2026-07-12T21:28:57Z,gpt-4.1-mini-2025-04-14,ok,2564,569,84,653,1116.0,410,0.000362,
2026-07-12T21:28:59Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,285,150,435,2248.14,701,0.000354,
2026-07-12T21:29:01Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,300,130,430,1937.76,528,0.000328,
2026-07-12T21:29:03Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,291,87,378,1322.58,349,0.0002556,
2026-07-12T21:29:05Z,gpt-4.1-mini-2025-04-14,ok,7831,1638,101,1739,1939.78,508,0.0008168,
2026-07-12T21:29:06Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,418,81,499,1839.95,346,0.0002968,
2026-07-12T21:29:08Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,336,81,417,1139.65,374,0.000264,
2026-07-12T21:29:09Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,336,69,405,1612.8,312,0.0002448,
2026-07-12T21:29:11Z,gpt-4.1-mini-2025-04-14,ok,2958,1052,129,1181,1948.71,582,0.0006272,
2026-07-12T21:29:13Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,279,89,368,1622.79,455,0.000254,
2026-07-12T21:29:15Z,gpt-4.1-mini-2025-04-14,ok,3032,1073,103,1176,2656.13,466,0.000594,
2026-07-12T21:29:17Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,366,110,476,1634.13,435,0.0003224,
2026-07-12T21:29:19Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,365,105,470,1575.23,408,0.000314,
2026-07-12T21:29:20Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,301,70,371,1234.13,345,0.0002324,
2026-07-12T21:29:22Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,363,99,462,2055.76,460,0.0003036,
2026-07-12T21:29:23Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,288,73,361,1283.71,368,0.000232,
2026-07-12T21:29:25Z,gpt-4.1-mini-2025-04-14,ok,4329,1443,98,1541,1816.27,435,0.000734,
2026-07-12T21:29:27Z,gpt-4.1-mini-2025-04-14,ok,2915,1044,103,1147,1837.02,387,0.0005824,
2026-07-12T21:29:30Z,gpt-4.1-mini-2025-04-14,ok,3626,1273,114,1387,2657.99,450,0.0006916,
2026-07-12T21:29:30Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,286,44,330,960.03,263,0.0001848,
2026-07-12T21:29:32Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,311,51,362,1312.56,242,0.000206,
2026-07-12T21:29:33Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,343,75,418,1600.35,367,0.0002572,
2026-07-12T21:29:35Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,421,122,543,1866.12,410,0.0003636,
2026-07-12T21:29:37Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,365,127,492,2031.17,527,0.0003492,
2026-07-12T21:29:39Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,400,119,519,1914.89,403,0.0003504,
2026-07-12T21:29:41Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,276,86,362,1839.06,457,0.000248,
2026-07-12T21:29:42Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,400,85,485,1334.04,387,0.000296,
2026-07-12T21:29:44Z,gpt-4.1-mini-2025-04-14,ok,1618,544,91,635,1428.3,388,0.0003632,
2026-07-12T21:29:46Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,366,88,454,1754.43,365,0.0002872,
2026-07-12T21:29:48Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,385,93,478,1949.71,441,0.0003028,
2026-07-12T21:29:49Z,gpt-4.1-mini-2025-04-14,ok,2708,957,106,1063,1587.28,417,0.0005524,
2026-07-12T21:29:51Z,gpt-4.1-mini-2025-04-14,ok,1333,481,95,576,1739.73,395,0.0003444,
2026-07-12T21:29:53Z,gpt-4.1-mini-2025-04-14,ok,1279,479,130,609,2028.27,509,0.0003996,
2026-07-12T21:29:54Z,gpt-4.1-mini-2025-04-14,ok,1379,435,99,534,1417.22,384,0.0003324,
2026-07-12T21:29:56Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,291,77,368,1681.75,322,0.0002396,
2026-07-12T21:29:58Z,gpt-4.1-mini-2025-04-14,ok,1244,474,104,578,1883.83,386,0.000356,
2026-07-12T21:29:59Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,278,53,331,1218.91,288,0.000196,
2026-07-12T21:30:01Z,gpt-4.1-mini-2025-04-14,ok,1170,379,113,492,2145.5,561,0.0003324,
2026-07-12T21:30:03Z,gpt-4.1-mini-2025-04-14,ok,1260,473,113,586,1938.06,452,0.00037,
2026-07-12T21:30:05Z,gpt-4.1-mini-2025-04-14,ok,1845,629,81,710,1421.3,308,0.0003812,
2026-07-12T21:30:06Z,gpt-4.1-mini-2025-04-14,ok,1248,462,83,545,1452.75,373,0.0003176,
2026-07-12T21:30:08Z,gpt-4.1-mini-2025-04-14,ok,1233,459,111,570,1902.81,495,0.0003612,
2026-07-12T21:30:09Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,284,54,338,1217.9,286,0.0002,
2026-07-12T21:30:11Z,gpt-4.1-mini-2025-04-14,ok_infer,1305,287,87,374,1758.9,409,0.000254,
2026-07-12T21:30:15Z,gpt-4.1-mini-2025-04-14,ok,942,324,89,413,3654.25,324,0.000272,
2026-07-12T21:30:16Z,gpt-4.1-mini-2025-04-14,ok,949,331,79,410,1519.75,311,0.0002588,
2026-07-12T21:30:18Z,gpt-4.1-mini-2025-04-14,ok_infer,1307,300,119,419,2039.05,489,0.0003104,
2026-07-12T21:30:20Z,gpt-4.1-mini-2025-04-14,ok,1358,499,86,585,1613.13,371,0.0003372,
2026-07-12T21:30:22Z,gpt-4.1-mini-2025-04-14,ok,1404,524,119,643,1831.46,475,0.0004,
2026-07-12T21:30:23Z,gpt-4.1-mini-2025-04-14,ok,1115,382,79,461,1225.82,349,0.0002792,
2026-07-12T21:30:24Z,gpt-4.1-mini-2025-04-14,ok,1094,377,72,449,1142.01,341,0.000266,
2026-07-12T21:30:26Z,gpt-4.1-mini-2025-04-14,ok,1354,495,83,578,1490.29,336,0.0003308,
2026-07-12T21:30:27Z,gpt-4.1-mini-2025-04-14,ok,957,351,92,443,1523.2,357,0.0002876,
2026-07-12T21:30:29Z,gpt-4.1-mini-2025-04-14,ok,3696,954,99,1053,1831.47,466,0.00054,
2026-07-12T21:30:31Z,gpt-4.1-mini-2025-04-14,ok,3877,989,100,1089,1727.74,467,0.0005556,
2026-07-12T21:30:33Z,gpt-4.1-mini-2025-04-14,ok,3640,945,112,1057,1727.5,549,0.0005572,
2026-07-12T21:30:35Z,gpt-4.1-mini-2025-04-14,ok,3637,945,104,1049,1933.14,442,0.0005444,
2026-07-12T21:30:36Z,gpt-4.1-mini-2025-04-14,ok,3847,996,80,1076,1496.09,373,0.0005264,
2026-07-12T21:30:38Z,gpt-4.1-mini-2025-04-14,ok_infer,1259,383,106,489,1761.0,424,0.0003228,
2026-07-12T21:30:39Z,gpt-4.1-mini-2025-04-14,ok_infer,1259,384,101,485,1324.74,410,0.0003152,
2026-07-12T21:30:42Z,gpt-4.1-mini-2025-04-14,ok_infer,1259,374,83,457,2343.55,368,0.0002824,
2026-07-12T21:30:44Z,gpt-4.1-mini-2025-04-14,ok_infer,1207,364,94,458,2034.52,381,0.000296,
2026-07-12T21:30:45Z,gpt-4.1-mini-2025-04-14,ok,2736,1080,92,1172,1621.61,380,0.0005792,
2026-07-12T21:30:47Z,gpt-4.1-mini-2025-04-14,ok,1138,407,130,537,1927.74,426,0.0003708,
2026-07-12T21:30:49Z,gpt-4.1-mini-2025-04-14,ok,2768,700,82,782,1669.31,370,0.0004112,
2026-07-12T21:30:51Z,gpt-4.1-mini-2025-04-14,ok,2749,670,73,743,1773.98,406,0.0003848,
2026-07-12T21:30:51Z,gpt-4.1-mini-2025-04-14,cache_hit,2749,0,0,0,0,406,0.0,
2026-07-12T21:30:52Z,gpt-4.1-mini-2025-04-14,ok,2892,741,120,861,1852.97,604,0.0004884,
2026-07-12T21:30:54Z,gpt-4.1-mini-2025-04-14,ok,2070,621,103,724,1828.05,350,0.0004132,
2026-07-12T21:30:56Z,gpt-4.1-mini-2025-04-14,ok,3840,1097,105,1202,1974.12,434,0.0006068,
2026-07-12T21:30:58Z,gpt-4.1-mini-2025-04-14,ok_infer,809,227,85,312,1431.97,342,0.0002268,
2026-07-12T21:31:01Z,gpt-4.1-mini-2025-04-14,ok_infer,1355,369,163,532,2910.01,678,0.0004084,
2026-07-12T21:31:02Z,gpt-4.1-mini-2025-04-14,ok,1783,727,121,848,1730.41,495,0.0004844,
2026-07-12T21:31:05Z,gpt-4.1-mini-2025-04-14,ok,2762,685,99,784,2240.26,401,0.0004324,
2026-07-12T21:31:08Z,gpt-4.1-mini-2025-04-14,ok,2235,913,123,1036,2959.86,490,0.000562,
2026-07-12T21:31:09Z,gpt-4.1-mini-2025-04-14,ok,2188,869,74,943,1423.61,403,0.000466,
2026-07-12T21:31:11Z,gpt-4.1-mini-2025-04-14,ok,2243,940,122,1062,2068.59,471,0.0005712,
2026-07-12T21:31:13Z,gpt-4.1-mini-2025-04-14,ok,3199,1076,113,1189,1702.7,516,0.0006112,
2026-07-12T21:31:15Z,gpt-4.1-mini-2025-04-14,ok,2365,872,106,978,1832.46,439,0.0005184,
2026-07-12T21:31:18Z,gpt-4.1-mini-2025-04-14,ok,2211,783,111,894,2852.97,444,0.0004908,
2026-07-12T21:31:20Z,gpt-4.1-mini-2025-04-14,ok,1867,549,100,649,2051.1,371,0.0003796,
2026-07-12T21:31:21Z,gpt-4.1-mini-2025-04-14,ok,1525,503,88,591,1439.06,375,0.000342,
2026-07-12T21:31:23Z,gpt-4.1-mini-2025-04-14,ok,3339,879,129,1008,1910.52,519,0.000558,
2026-07-12T21:31:25Z,gpt-4.1-mini-2025-04-14,ok,914,257,102,359,1608.14,450,0.000266,
2026-07-12T21:31:26Z,gpt-4.1-mini-2025-04-14,ok,1747,863,98,961,1601.1,359,0.000502,
2026-07-12T21:31:29Z,gpt-4.1-mini-2025-04-14,ok_infer,1282,367,77,444,2403.9,311,0.00027,
2026-07-12T21:31:30Z,gpt-4.1-mini-2025-04-14,ok_infer,1287,401,82,483,1418.56,285,0.0002916,
2026-07-12T21:31:31Z,gpt-4.1-mini-2025-04-14,ok_infer,1272,326,66,392,1216.92,303,0.000236,
2026-07-12T21:31:33Z,gpt-4.1-mini-2025-04-14,ok_infer,1264,367,104,471,1634.63,488,0.0003132,
2026-07-12T21:31:34Z,gpt-4.1-mini-2025-04-14,ok_infer,1272,346,77,423,1423.26,316,0.0002616,
2026-07-12T21:31:35Z,gpt-4.1-mini-2025-04-14,ok_infer,1272,309,59,368,937.27,281,0.000218,
2026-07-12T21:31:36Z,gpt-4.1-mini-2025-04-14,ok_infer,913,251,52,303,953.83,212,0.0001836,
2026-07-12T21:31:38Z,gpt-4.1-mini-2025-04-14,ok,1407,530,103,633,1554.31,503,0.0003768,
2026-07-12T21:31:40Z,gpt-4.1-mini-2025-04-14,ok_infer,1272,383,115,498,1734.89,394,0.0003372,
2026-07-12T21:31:41Z,gpt-4.1-mini-2025-04-14,ok_infer,1272,403,100,503,1435.12,478,0.0003212,
2026-07-12T21:31:41Z,gpt-4.1-mini-2025-04-14,cache_hit,1272,0,0,0,0,392,0.0,
2026-07-12T21:31:43Z,gpt-4.1-mini-2025-04-14,ok_infer,1272,319,107,426,2132.69,484,0.0002988,
2026-07-12T21:31:43Z,gpt-4.1-mini-2025-04-14,cache_hit,1272,0,0,0,0,351,0.0,
2026-07-12T21:31:45Z,gpt-4.1-mini-2025-04-14,ok,1891,678,91,769,1693.97,407,0.0004168,
2026-07-12T21:31:47Z,gpt-4.1-mini-2025-04-14,ok,1522,482,85,567,1657.39,424,0.0003288,
2026-07-12T21:31:48Z,gpt-4.1-mini-2025-04-14,ok,2960,635,55,690,1212.69,296,0.000342,
2026-07-12T21:31:49Z,gpt-4.1-mini-2025-04-14,ok,2996,653,73,726,1233.62,364,0.000378,
2026-07-12T21:31:51Z,gpt-4.1-mini-2025-04-14,ok,2312,805,102,907,1795.35,375,0.0004852,
2026-07-12T21:31:52Z,gpt-4.1-mini-2025-04-14,ok_infer,1272,398,90,488,1660.51,312,0.0003032,
2026-07-12T21:31:52Z,gpt-4.1-mini-2025-04-14,cache_hit,1272,0,0,0,0,259,0.0,
2026-07-12T21:31:54Z,gpt-4.1-mini-2025-04-14,ok_infer,1272,369,127,496,1695.39,524,0.0003508,
2026-07-12T21:31:56Z,gpt-4.1-mini-2025-04-14,ok_infer,1272,369,84,453,1463.08,297,0.000282,
2026-07-12T21:31:57Z,gpt-4.1-mini-2025-04-14,ok_infer,1272,360,96,456,1534.71,357,0.0002976,
2026-07-12T21:32:00Z,gpt-4.1-mini-2025-04-14,ok_infer,1264,340,204,544,3275.56,706,0.0004624,
2026-07-12T21:32:02Z,gpt-4.1-mini-2025-04-14,ok_infer,1297,347,82,429,1523.53,322,0.00027,
2026-07-12T21:32:03Z,gpt-4.1-mini-2025-04-14,ok_infer,1264,383,91,474,1315.73,340,0.0002988,
2026-07-12T21:32:05Z,gpt-4.1-mini-2025-04-14,ok_infer,1272,385,80,465,1724.55,273,0.000282,
2026-07-12T21:32:07Z,gpt-4.1-mini-2025-04-14,ok_infer,1272,379,122,501,2355.14,472,0.0003468,
2026-07-12T21:32:09Z,gpt-4.1-mini-2025-04-14,ok_infer,1272,350,84,434,1399.1,325,0.0002744,
2026-07-12T21:32:11Z,gpt-4.1-mini-2025-04-14,ok_infer,1272,344,83,427,2108.47,267,0.0002704,
2026-07-12T21:32:13Z,gpt-4.1-mini-2025-04-14,ok_infer,1287,358,97,455,1790.88,375,0.0002984,
2026-07-12T21:32:14Z,gpt-4.1-mini-2025-04-14,ok_infer,1357,309,71,380,1516.56,318,0.0002372,
2026-07-12T21:32:17Z,gpt-4.1-mini-2025-04-14,ok_infer,1258,415,200,615,2894.06,699,0.000486,
2026-07-12T21:32:19Z,gpt-4.1-mini-2025-04-14,ok,1188,454,123,577,1596.56,461,0.0003784,
2026-07-12T21:32:21Z,gpt-4.1-mini-2025-04-14,ok,1687,500,113,613,1830.02,413,0.0003808,
2026-07-12T21:32:22Z,gpt-4.1-mini-2025-04-14,ok,1931,650,101,751,1421.07,535,0.0004216,
2026-07-12T21:32:24Z,gpt-4.1-mini-2025-04-14,ok,2046,644,90,734,1726.28,411,0.0004016,
2026-07-12T21:32:24Z,gpt-4.1-mini-2025-04-14,cache_hit,2046,0,0,0,0,411,0.0,
2026-07-12T21:32:26Z,gpt-4.1-mini-2025-04-14,ok,1930,566,102,668,2573.18,411,0.0003896,
2026-07-12T21:32:28Z,gpt-4.1-mini-2025-04-14,ok,1704,486,82,568,1497.88,331,0.0003256,
2026-07-12T21:32:31Z,gpt-4.1-mini-2025-04-14,ok,1929,656,135,791,2750.75,556,0.0004784,
2026-07-12T21:32:31Z,gpt-4.1-mini-2025-04-14,cache_hit,1929,0,0,0,0,556,0.0,
2026-07-12T21:32:32Z,gpt-4.1-mini-2025-04-14,ok,2055,581,102,683,1728.23,354,0.0003956,
2026-07-12T21:32:34Z,gpt-4.1-mini-2025-04-14,ok,1790,517,122,639,1890.42,459,0.000402,
2026-07-12T21:32:36Z,gpt-4.1-mini-2025-04-14,ok,1831,623,104,727,1930.23,410,0.0004156,
2026-07-12T21:32:38Z,gpt-4.1-mini-2025-04-14,ok,2612,746,89,835,1595.05,356,0.0004408,
2026-07-12T21:32:39Z,gpt-4.1-mini-2025-04-14,ok,1367,406,65,471,1499.76,276,0.0002664,
2026-07-12T21:32:41Z,gpt-4.1-mini-2025-04-14,ok_infer,1297,297,82,379,1420.54,332,0.00025,
2026-07-12T21:32:43Z,gpt-4.1-mini-2025-04-14,ok,2779,832,126,958,1908.34,477,0.0005344,
2026-07-12T21:32:44Z,gpt-4.1-mini-2025-04-14,ok,2043,585,76,661,1349.24,390,0.0003556,
2026-07-12T21:32:46Z,gpt-4.1-mini-2025-04-14,ok,1458,547,77,624,1768.05,297,0.000342,
2026-07-12T21:32:49Z,gpt-4.1-mini-2025-04-14,ok,1851,743,141,884,3143.2,584,0.0005228,
2026-07-12T21:32:50Z,gpt-4.1-mini-2025-04-14,ok,1936,744,99,843,1311.5,372,0.000456,
2026-07-12T21:32:53Z,gpt-4.1-mini-2025-04-14,ok_infer,1285,339,123,462,2338.12,553,0.0003324,
2026-07-12T21:32:55Z,gpt-4.1-mini-2025-04-14,ok,1944,738,127,865,2248.1,519,0.0004984,
2026-07-12T21:32:58Z,gpt-4.1-mini-2025-04-14,ok_infer,1259,377,99,476,2759.69,455,0.0003092,
2026-07-12T21:33:00Z,gpt-4.1-mini-2025-04-14,ok,3477,953,95,1048,1830.24,453,0.0005332,
2026-07-12T21:33:01Z,gpt-4.1-mini-2025-04-14,ok_infer,1259,256,60,316,1111.03,367,0.0001984,
2026-07-12T21:33:03Z,gpt-4.1-mini-2025-04-14,ok_infer,1259,317,69,386,2139.97,335,0.0002372,
